万象🇨🇳中国央视🇨🇳,#genre#
氨气中毒急救,https://vod.youlai.cn/27ffebb67405475780b5ff20cdb43f66/d509d745bc624a1c808b29c19d64fccc-30d5d34cecd554150ec38e12c8cbee55-sd.mp4
锌中毒解救法,https://vod.youlai.cn/f7a1fc3d91964b99b9b117f2ffbd548b/8c15eff9a47f41b3aaae3f29a81d1064-88b217748ee9969075c0cb2ee10120b0-sd.mp4 
甲醛中毒急救法,https://vod.youlai.cn/29550736988141a6be9c9810cff04e1e/6140e6e25aef4ec68a1d5f3826066c04-497e0b69b52f304ce451783101a3ff17-sd.mp4
中毒急救法1,https://vod.youlai.cn/6cc2f50a3b014e6b956969b7511f0478/e07b2509edd14925b9379752029ce4ec-e4d258fb31ce3a5494180fe2a4af5b5b-sd.mp4
中毒急救法2,https://vod.youlai.cn/54ae2683b7e54eefa72050a06146d9bc/d4f7d38fceaf47619c2dec179e1e4d3e-e60a6525ec4958f1ca44f9952fdb9748-sd.mp4
氢化物中毒急救法,https://vod.youlai.cn/4231117656f947c7a13401ca8639315d/cb59897f224c43b387b9a19a4487a515-535bd15a1be7092b76657e94998b3863-sd.mp4
鱼胆中毒急救,https://vod.youlai.cn/3c2d5ff2c4d4453490e477d28cec4f2b/2c7c8f9e2f634444bffdbff2f7a6458e-183c289f3ccc0b84cdcdbfae64d6270b-sd.mp4
农药中毒急救法,https://vod.youlai.cn/c7c6a5fa5c24456f86a9cb836a429446/cc2b418ae6a340c391125d98a56e806f-5cfeed2866c15ba1cddb20628d88557e-sd.mp4
酒精中毒处理方,https://vod.youlai.cn/0aec9e40ab59452ca0e600bc615fc1b0/ed0e0406cfbd4fc0a38e0a3cec8e6628-7512f0e8411535dc1b567d27b60806fb-sd.mp4
毒蘑菇中毒处理方法,https://vod.youlai.cn/bb9f6b62f1c64c1f86a6b562cac30949/5a183478ec3f42df8ca40e38086a3915-bc155b31c5a3db28543ce6876ca5439f-sd.mp4
百草枯中毒急救法,https://vod.youlai.cn/1362bc996ccf454aadbf9d9fccac18fd/4237c532ab9a4c71bb14db74d1f6aded-18a69fcf8f4e1bc5fca33557a3b9e7f9-sd.mp4
鼠药中毒急救,https://vod.youlai.cn/25f88bc2ab1c49a4956fef3ed025371e/a8d02a46436f4f92a98531c840861c39-e6fd9c194b4cda974f5cf434a40549bc-sd.mp4
水银中毒急救法,https://vod.youlai.cn/f52af57685b14362bc14269ebe4088fa/f9b5e9d124c046a180d8605ec845eeac-ccb22a4ad1f189b5ef37472411120ada-sd.mp4
安眠药过量急救,https://vod.youlai.cn/8b4722113c2749798049b105f7617d2d/817576a6ee234e3ab1c40c2950e2cb01-4f45a2d73aef642aac0926a2c65558d4-sd.mp4
铅中毒急救法,https://vod.youlai.cn/ac579a5c7ae1467889bdf253112fddff/e83bdb4916f14712bf486aeba625520c-e91c94b52ac4e1364952ebcad169447f-sd.mp4
河豚中毒急救法,https://vod.youlai.cn/54bb6f7f430a4b01ba135a81d44adf4b/80c3fb00cc0b4316a27a1a78c8c73666-ee55ff49bd654f85e212eeb11fefe2a6-sd.mp4
煤气中毒急救法,https://vod.youlai.cn/ff4732cb61da4459b3d1f05d438f6960/060bb35b8c8f48f1a42a640cf3645392-5e96ffaf9ba8489beaca87363f591ad7-sd.mp4
亚硝酸盐急救法,https://vod.youlai.cn/bb65c8d09d4d4e6485ec713adba0bbae/c782c5de3f3943a7930c35b45b7db3e1-0628404169396ded4d136ee9b75fb855-sd.mp4


急性肺水肿急救方法,https://vod.youlai.cn/cc3dbd5d0a1f4fea8b46ac0f995b916a/796a1ea552c14355b84fe65ff22f1505-faa7b0d74e172d056867afe29900afb3-sd.mp4
视眼膜急救法,https://vod.youlai.cn/778856eb18ed46c792ddaee436d6cee5/744d887bfb9244f5bf7657990b4fb5a4-54e9ef2c3411c44ef4ae31fe491e8c70-sd.mp4
花粉过敏急救法,https://vod.youlai.cn/f057f1f9b8a94da3b94f71463ebbeaf2/08a292496fce4f428626d9102750d351-26638ef62affbb65b374ccb994ec86d7-sd.mp4
药物过敏急救法,https://vod.youlai.cn/4893b4079a5743a1a336cc2e39987aea/078812b7cb80483b8201d4484e58ced6-c7d42026aa0243ce777ec86ac068a3a6-sd.mp4
食物过敏急救,https://vod.youlai.cn/4e30cbe3b54e4d08b6fc1cbd3615369e/cf38ec324c9b402babd483cd25f7721d-9d19493aafa7471219ceae34da2d69e2-sd.mp4
成人过敏休克急救法,https://vod.youlai.cn/e8a2ab31f2aa4aefa5bad4b2d1459037/1dfe90dfe2ad48b9a7c9a74298f6a1b8-755ae33f066ae59d8b4c3dd3f59da889-sd.mp4
胸痛急救法,https://vod.youlai.cn/c076ed1b60204d95951f5c9319f177ca/0be7c21158d0496d80e72bd645dd2ba7-4c30d8bd1923ea63c73cc6facb299eb2-sd.mp4
喉头水肿急救法,https://vod.youlai.cn/e16e32a1ce1a4b0b8bf874f5d8afec77/2f6e7e28d3b442a886c3c40fb872dd79-1488cbc41a1601d3b8176ac500df3e5e-sd.mp4
鼻腔异物处理方法,https://vod.youlai.cn/0d3341a2ef8c4f5298b8cc965f05d527/ed2e19b8cc754583a7da984f13eb4365-7ac2a29797c6329f0aabb6fdae128b63-sd.mp4
急性青光眼急救方法,https://vod.youlai.cn/8a5f88b015d64457bb428bbda43744d0/7ebd2cd9e3e74f5aa576b507d9478300-f37b25f245a1d856fc1f477a7fe45223-sd.mp4
化学品入演处理方法,https://vod.youlai.cn/43c13b78ca874ede99f61785f5119bec/13df4d8b490f49a8b8a9a24da857cbe8-1ce9d77d8c8735c849804131cba20102-sd.mp4
呕血急救法,https://vod.youlai.cn/aa073e2cf1644d81ad4eaaf2a762d010/16de57484821437895023936b1946903-7c03758906b6049c7eba83414bc3a63c-sd.mp4
哮喘急救法,https://vod.youlai.cn/ff8d34b583f74acfa04614dcdea3fd9a/65e3fb1cc22842b9bb2142a749db4d6a-3e5411a29aca5a95f3319f03c2efb587-sd.mp4
高血压急症急救法,https://vod.youlai.cn/6b4d7da0c8b647d583528abd6af52789/d6e63b94efa8499b8e48b2f20e888fbc-4407693169422fcdd6162b9f01855ec8-sd.mp4
低血糖处理方法,https://vod.youlai.cn/5e65ad9d42394cc69b0dd4321632ccf8/31703e5aac7f408591c210183232e452-6b0e78518f94071dcf5624e18540eb5e-sd.mp4
小儿高热处理方法,https://vod.youlai.cn/d75dc9968757423fb6829edf36dda96b/8caf4e4aa38445239c005154540fc16b-30d20c0c6b1388eaf360bfed06ca55a2-sd.mp4
肺栓塞急救,https://vod.youlai.cn/9df5ed604e954c6e88601b4d50984619/6008d40b3b24474e8d3a1728759f7dd1-9a37765115de6176497626491bb328d7-sd.mp4
突发低血压处理方,https://vod.youlai.cn/c7ba9f487cb449cf9a498ea73d4ea2b0/9b89b6b26d334c54af4c556bed36602f-b5e3f5cf3e0abe7bd2a9231aef55ae4b-sd.mp4
失血性休克处理方法,https://vod.youlai.cn/2da434bded7f469d986a539dcca68d9f/0906b1228632440798d1ef73bef770cb-49e854587498fdc03abf0f9ac81e9ffe-sd.mp4
脑卒中急救法,https://vod.youlai.cn/82fc05984b374ec89e1c2ee43460c00c/bf55998ded4e401aa0ac237312793965-7fc1fd3d1ffd2f65cbe42c65ad5003ac-sd.mp4
儿童过敏休克急救法,https://vod.youlai.cn/b2c9917f4b6b42f88cdf19e0cde5492e/bec39ba2ad854892a43020473a4af580-93a027c0ce27e445c360c7817965f137-sd.mp4
是血性休克急救法,https://vod.youlai.cn/2da434bded7f469d986a539dcca68d9f/0906b1228632440798d1ef73bef770cb-49e854587498fdc03abf0f9ac81e9ffe-sd.mp4

万象🇭🇰香港🇭🇰,#genre#
鳳凰中文,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvODcudHM=
鳳凰资讯,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTcudHM=
鳳凰香港,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTkudHM=
凤凰美洲,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNDY4LnRz
鳳凰電影,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMjAudHM=
TVB翡翠,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMi50cw==
TVB Plus,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNC50cw==
TVB 明珠,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNS50cw==
TVB华丽,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTIudHM=
ViuTV,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNDkudHM=
ViuTV Six,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMzIudHM=
HOY新闻,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMjEudHM=
HOY资讯,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMjIudHM=
HOY财经,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMjMudHM=
RTHK 31,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMjQudHM=
RTHK 32,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMjUudHM=
RTHK 33,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMjYudHM=
RTHK 34,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMjcudHM=
RTHK 35,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMjgudHM=
Now直播,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMzEudHM=
Now新聞,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMjkudHM=
Now財經,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMzAudHM=
Now星影,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNDAudHM=
Now爆谷,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNDEudHM=
Now華劇,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMzQudHMjaHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMzUudHM=
Now劇集,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMzMudHM=
Now紫金,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMzYudHM=
Now体育1,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvOTcudHM=
Now体育2,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvOTgudHM=
Now体育3,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvOTkudHM=
Now体育4,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTAwLnRz
Now体育5,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTAxLnRz
Now体育6,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTAyLnRz
Now体育7,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTAzLnRz
Now英超1,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvODkudHMjLGh0dHA6Ly9pcHR2cHJvLnB3OjM1NDUxL2xpdmUvMzU4MjI1MTQ1Ny80OTc1MzU0OTU1LzkwLnRz
Now英超2,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvOTEudHM=
Now英超3,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvOTIudHM=
Now英超4,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvOTMudHM=
Now英超5,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvOTQudHM=
Now英超6,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvOTUudHM=
Now综合,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovLzguMjE4Ljg0LjM6ODg4NS9saXZlL0x4V2NTY3VRNldwaGFFTFk0RGhrS204U0l2N19aZ05JSnROdkZ1cnFwaHZ5cXhVSVU4NE9qS1ZDd0Z4TXE5aVVSdzVMeVhvUVZtQmNxZkd3WWU2bU5XZ090b3dvaTVaYU1SNy1oV3RWUnhReU5BNC1SWGdjeEVzX0FvYm9ZWU9FeXFHX2ZPWmRadlRKYWljdGlfa3pMbHlDVTVleGxXWXdJeFFobHNFbl8tbkMtRml6RjlJSUlibFQ0Z1Y5N1hvblR4TWZMdnpCQmtBZUgyQ2RDXzdlcjVnYktXVWFBS1NSd2g1bmUxNFZvd3gzUjktNGg5akl4dGpxNlh5WW11QWRQbWlLTEVVRGg0dmhHek1tbGJHRThnLm0zdTg/dT0xNzU2ODc4NzE1
Now体育,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvOTYudHM=
Now668,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTEyLnRzI2h0dHA6Ly9pcHR2cHJvLnB3OjM1NDUxL2xpdmUvMzU4MjI1MTQ1Ny80OTc1MzU0OTU1LzExMy50cw==
Now641,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwNzMudHM=
88赛馬,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTM2LnRz
有线18台,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTIudHMjaHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTIzLnRz
HBO电影,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMzcudHM=
Movie电影,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMzgudHM=
